,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,station zone,casual,registered,cnt
238,2011-02-17,1,0,2,0,4,1,1,0.43583299999999997,0.428658,0.505,0.230104,Washington SE,9,122,131
239,2011-02-17,1,0,2,0,4,1,1,0.43583299999999997,0.428658,0.505,0.230104,Washington SW,24,91,115
240,2011-02-18,1,0,2,0,5,1,1,0.521667,0.511983,0.516667,0.264925,Arlington,24,107,131
241,2011-02-18,1,0,2,0,5,1,1,0.521667,0.511983,0.516667,0.264925,Washington NE,38,259,297
242,2011-02-18,1,0,2,0,5,1,1,0.521667,0.511983,0.516667,0.264925,Washington NW,454,1709,2163
243,2011-02-18,1,0,2,0,5,1,1,0.521667,0.511983,0.516667,0.264925,Washington SE,29,161,190
244,2011-02-18,1,0,2,0,5,1,1,0.521667,0.511983,0.516667,0.264925,Washington SW,33,78,111
245,2011-02-19,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,Arlington,15,55,70
246,2011-02-19,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,Washington NE,40,125,165
247,2011-02-19,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,Washington NW,388,780,1168
248,2011-02-19,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,Washington SE,46,97,143
249,2011-02-19,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,Washington SW,43,20,63
250,2011-02-20,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,Arlington,25,89,114
251,2011-02-20,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,Washington NE,28,123,151
252,2011-02-20,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,Washington NW,477,829,1306
253,2011-02-20,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,Washington SE,63,76,139
254,2011-02-20,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,Washington SW,46,31,77
255,2011-02-21,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,Arlington,3,64,67
256,2011-02-21,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,Washington NE,18,103,121
257,2011-02-21,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,Washington NW,159,638,797
258,2011-02-21,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,Washington SE,10,80,90
259,2011-02-21,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,Washington SW,5,13,18
260,2011-02-22,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,Arlington,2,95,97
261,2011-02-22,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,Washington NE,4,117,121
262,2011-02-22,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,Washington NW,62,994,1056
263,2011-02-22,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,Washington SE,5,102,107
264,2011-02-22,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,Washington SW,1,50,51
265,2011-02-23,1,0,2,0,3,1,1,0.221739,0.24571700000000002,0.423043,0.094113,Arlington,2,93,95
266,2011-02-23,1,0,2,0,3,1,1,0.221739,0.24571700000000002,0.423043,0.094113,Washington NE,7,189,196
267,2011-02-23,1,0,2,0,3,1,1,0.221739,0.24571700000000002,0.423043,0.094113,Washington NW,119,1308,1427
268,2011-02-23,1,0,2,0,3,1,1,0.221739,0.24571700000000002,0.423043,0.094113,Washington SE,6,94,100
269,2011-02-23,1,0,2,0,3,1,1,0.221739,0.24571700000000002,0.423043,0.094113,Washington SW,5,56,61
270,2011-02-24,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,Arlington,0,122,122
271,2011-02-24,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,Washington NE,5,184,189
272,2011-02-24,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,Washington NW,86,1244,1330
273,2011-02-24,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,Washington SE,4,94,98
274,2011-02-24,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,Washington SW,5,42,47
275,2011-02-25,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,Arlington,3,58,61
276,2011-02-25,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,Washington NE,7,109,116
277,2011-02-25,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,Washington NW,100,1048,1148
278,2011-02-25,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,Washington SE,6,79,85
279,2011-02-25,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,Washington SW,4,29,33
280,2011-02-26,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.18657100000000001,Arlington,9,104,113
281,2011-02-26,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.18657100000000001,Washington NE,35,176,211
282,2011-02-26,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.18657100000000001,Washington NW,324,1092,1416
283,2011-02-26,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.18657100000000001,Washington SE,23,117,140
284,2011-02-26,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.18657100000000001,Washington SW,33,30,63
285,2011-02-27,1,0,2,0,0,0,1,0.343478,0.351109,0.68,0.125248,Arlington,16,145,161
286,2011-02-27,1,0,2,0,0,0,1,0.343478,0.351109,0.68,0.125248,Washington NE,54,145,199
287,2011-02-27,1,0,2,0,0,0,1,0.343478,0.351109,0.68,0.125248,Washington NW,536,1226,1762
288,2011-02-27,1,0,2,0,0,0,1,0.343478,0.351109,0.68,0.125248,Washington SE,43,121,164
289,2011-02-27,1,0,2,0,0,0,1,0.343478,0.351109,0.68,0.125248,Washington SW,45,40,85
290,2011-02-28,1,0,2,0,1,1,2,0.407273,0.400118,0.8763639999999999,0.289686,Arlington,1,143,144
291,2011-02-28,1,0,2,0,1,1,2,0.407273,0.400118,0.8763639999999999,0.289686,Washington NE,5,130,135
292,2011-02-28,1,0,2,0,1,1,2,0.407273,0.400118,0.8763639999999999,0.289686,Washington NW,71,973,1044
293,2011-02-28,1,0,2,0,1,1,2,0.407273,0.400118,0.8763639999999999,0.289686,Washington SE,1,63,64
294,2011-02-28,1,0,2,0,1,1,2,0.407273,0.400118,0.8763639999999999,0.289686,Washington SW,2,41,43
295,2011-03-01,1,0,3,0,2,1,1,0.266667,0.263879,0.535,0.216425,Arlington,6,67,73
296,2011-03-01,1,0,3,0,2,1,1,0.266667,0.263879,0.535,0.216425,Washington NE,9,178,187
297,2011-03-01,1,0,3,0,2,1,1,0.266667,0.263879,0.535,0.216425,Washington NW,111,1278,1389
298,2011-03-01,1,0,3,0,2,1,1,0.266667,0.263879,0.535,0.216425,Washington SE,6,118,124
299,2011-03-01,1,0,3,0,2,1,1,0.266667,0.263879,0.535,0.216425,Washington SW,5,54,59
300,2011-03-02,1,0,3,0,3,1,1,0.335,0.320071,0.449583,0.30783299999999997,Arlington,7,63,70
301,2011-03-02,1,0,3,0,3,1,1,0.335,0.320071,0.449583,0.30783299999999997,Washington NE,14,196,210
302,2011-03-02,1,0,3,0,3,1,1,0.335,0.320071,0.449583,0.30783299999999997,Washington NW,185,1431,1616
303,2011-03-02,1,0,3,0,3,1,1,0.335,0.320071,0.449583,0.30783299999999997,Washington SE,12,120,132
304,2011-03-02,1,0,3,0,3,1,1,0.335,0.320071,0.449583,0.30783299999999997,Washington SW,13,68,81
305,2011-03-03,1,0,3,0,4,1,1,0.19833299999999998,0.200133,0.318333,0.225754,Arlington,1,67,68
306,2011-03-03,1,0,3,0,4,1,1,0.19833299999999998,0.200133,0.318333,0.225754,Washington NE,9,164,173
307,2011-03-03,1,0,3,0,4,1,1,0.19833299999999998,0.200133,0.318333,0.225754,Washington NW,95,1149,1244
308,2011-03-03,1,0,3,0,4,1,1,0.19833299999999998,0.200133,0.318333,0.225754,Washington SE,13,93,106
309,2011-03-03,1,0,3,0,4,1,1,0.19833299999999998,0.200133,0.318333,0.225754,Washington SW,5,63,68
310,2011-03-04,1,0,3,0,5,1,2,0.261667,0.255679,0.610417,0.203346,Arlington,14,60,74
311,2011-03-04,1,0,3,0,5,1,2,0.261667,0.255679,0.610417,0.203346,Washington NE,16,187,203
312,2011-03-04,1,0,3,0,5,1,2,0.261667,0.255679,0.610417,0.203346,Washington NW,151,1278,1429
313,2011-03-04,1,0,3,0,5,1,2,0.261667,0.255679,0.610417,0.203346,Washington SE,9,105,114
314,2011-03-04,1,0,3,0,5,1,2,0.261667,0.255679,0.610417,0.203346,Washington SW,24,79,103
315,2011-03-05,1,0,3,0,6,0,2,0.384167,0.378779,0.789167,0.251871,Arlington,24,25,49
316,2011-03-05,1,0,3,0,6,0,2,0.384167,0.378779,0.789167,0.251871,Washington NE,44,159,203
317,2011-03-05,1,0,3,0,6,0,2,0.384167,0.378779,0.789167,0.251871,Washington NW,461,1080,1541
318,2011-03-05,1,0,3,0,6,0,2,0.384167,0.378779,0.789167,0.251871,Washington SE,46,124,170
319,2011-03-05,1,0,3,0,6,0,2,0.384167,0.378779,0.789167,0.251871,Washington SW,65,26,91
320,2011-03-06,1,0,3,0,0,0,2,0.37652199999999997,0.366252,0.948261,0.343287,Arlington,4,12,16
321,2011-03-06,1,0,3,0,0,0,2,0.37652199999999997,0.366252,0.948261,0.343287,Washington NE,19,67,86
322,2011-03-06,1,0,3,0,0,0,2,0.37652199999999997,0.366252,0.948261,0.343287,Washington NW,82,346,428
323,2011-03-06,1,0,3,0,0,0,2,0.37652199999999997,0.366252,0.948261,0.343287,Washington SE,6,36,42
324,2011-03-06,1,0,3,0,0,0,2,0.37652199999999997,0.366252,0.948261,0.343287,Washington SW,2,8,10
325,2011-03-07,1,0,3,0,1,1,1,0.261739,0.238461,0.551304,0.341352,Arlington,3,61,64
326,2011-03-07,1,0,3,0,1,1,1,0.261739,0.238461,0.551304,0.341352,Washington NE,11,165,176
327,2011-03-07,1,0,3,0,1,1,1,0.261739,0.238461,0.551304,0.341352,Washington NW,208,1223,1431
328,2011-03-07,1,0,3,0,1,1,1,0.261739,0.238461,0.551304,0.341352,Washington SE,9,99,108
329,2011-03-07,1,0,3,0,1,1,1,0.261739,0.238461,0.551304,0.341352,Washington SW,12,51,63
330,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,Arlington,6,74,80
331,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,Washington NE,20,186,206
332,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,Washington NW,243,1348,1591
333,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,Washington SE,13,107,120
334,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,Washington SW,34,66,100
335,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,Arlington,6,76,82
336,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,Washington NE,13,171,184
337,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,Washington NW,145,1283,1428
338,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,Washington SE,11,90,101
339,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,Washington SW,16,57,73
340,2011-03-10,1,0,3,0,4,1,3,0.38909099999999996,0.385668,0.0,0.26187699999999997,Arlington,0,21,21
341,2011-03-10,1,0,3,0,4,1,3,0.38909099999999996,0.385668,0.0,0.26187699999999997,Washington NE,11,48,59
342,2011-03-10,1,0,3,0,4,1,3,0.38909099999999996,0.385668,0.0,0.26187699999999997,Washington NW,27,454,481
343,2011-03-10,1,0,3,0,4,1,3,0.38909099999999996,0.385668,0.0,0.26187699999999997,Washington SE,3,35,38
344,2011-03-10,1,0,3,0,4,1,3,0.38909099999999996,0.385668,0.0,0.26187699999999997,Washington SW,5,12,17
345,2011-03-11,1,0,3,0,5,1,2,0.31652199999999997,0.305,0.649565,0.23296999999999998,Arlington,10,80,90
346,2011-03-11,1,0,3,0,5,1,2,0.31652199999999997,0.305,0.649565,0.23296999999999998,Washington NE,13,202,215
347,2011-03-11,1,0,3,0,5,1,2,0.31652199999999997,0.305,0.649565,0.23296999999999998,Washington NW,210,1277,1487
348,2011-03-11,1,0,3,0,5,1,2,0.31652199999999997,0.305,0.649565,0.23296999999999998,Washington SE,7,87,94
349,2011-03-11,1,0,3,0,5,1,2,0.31652199999999997,0.305,0.649565,0.23296999999999998,Washington SW,7,60,67
350,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,Arlington,21,44,65
351,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,Washington NE,49,149,198
352,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,Washington NW,548,1059,1607
353,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,Washington SE,58,97,155
354,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,Washington SW,48,31,79
355,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.5273909999999999,0.270604,Arlington,43,35,78
356,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.5273909999999999,0.270604,Washington NE,78,148,226
357,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.5273909999999999,0.270604,Washington NW,716,1070,1786
358,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.5273909999999999,0.270604,Washington SE,72,101,173
359,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.5273909999999999,0.270604,Washington SW,70,42,112
360,2011-03-14,1,0,3,0,1,1,1,0.32521700000000003,0.332,0.496957,0.136926,Arlington,21,71,92
361,2011-03-14,1,0,3,0,1,1,1,0.32521700000000003,0.332,0.496957,0.136926,Washington NE,26,173,199
362,2011-03-14,1,0,3,0,1,1,1,0.32521700000000003,0.332,0.496957,0.136926,Washington NW,249,1243,1492
363,2011-03-14,1,0,3,0,1,1,1,0.32521700000000003,0.332,0.496957,0.136926,Washington SE,24,113,137
364,2011-03-14,1,0,3,0,1,1,1,0.32521700000000003,0.332,0.496957,0.136926,Washington SW,39,73,112
365,2011-03-15,1,0,3,0,2,1,2,0.317391,0.318178,0.655652,0.184309,Arlington,5,85,90
366,2011-03-15,1,0,3,0,2,1,2,0.317391,0.318178,0.655652,0.184309,Washington NE,27,166,193
367,2011-03-15,1,0,3,0,2,1,2,0.317391,0.318178,0.655652,0.184309,Washington NW,212,1319,1531
368,2011-03-15,1,0,3,0,2,1,2,0.317391,0.318178,0.655652,0.184309,Washington SE,17,99,116
369,2011-03-15,1,0,3,0,2,1,2,0.317391,0.318178,0.655652,0.184309,Washington SW,27,67,94
370,2011-03-16,1,0,3,0,3,1,2,0.365217,0.36693000000000003,0.776522,0.20311700000000002,Arlington,7,66,73
371,2011-03-16,1,0,3,0,3,1,2,0.365217,0.36693000000000003,0.776522,0.20311700000000002,Washington NE,20,182,202
372,2011-03-16,1,0,3,0,3,1,2,0.365217,0.36693000000000003,0.776522,0.20311700000000002,Washington NW,238,1429,1667
373,2011-03-16,1,0,3,0,3,1,2,0.365217,0.36693000000000003,0.776522,0.20311700000000002,Washington SE,13,113,126
374,2011-03-16,1,0,3,0,3,1,2,0.365217,0.36693000000000003,0.776522,0.20311700000000002,Washington SW,43,61,104
375,2011-03-17,1,0,3,0,4,1,1,0.415,0.410333,0.602917,0.209579,Arlington,15,101,116
376,2011-03-17,1,0,3,0,4,1,1,0.415,0.410333,0.602917,0.209579,Washington NE,43,213,256
377,2011-03-17,1,0,3,0,4,1,1,0.415,0.410333,0.602917,0.209579,Washington NW,304,1748,2052
378,2011-03-17,1,0,3,0,4,1,1,0.415,0.410333,0.602917,0.209579,Washington SE,22,144,166
379,2011-03-17,1,0,3,0,4,1,1,0.415,0.410333,0.602917,0.209579,Washington SW,39,89,128
380,2011-03-18,1,0,3,0,5,1,1,0.54,0.5270090000000001,0.525217,0.231017,Arlington,25,70,95
381,2011-03-18,1,0,3,0,5,1,1,0.54,0.5270090000000001,0.525217,0.231017,Washington NE,81,248,329
382,2011-03-18,1,0,3,0,5,1,1,0.54,0.5270090000000001,0.525217,0.231017,Washington NW,656,1754,2410
383,2011-03-18,1,0,3,0,5,1,1,0.54,0.5270090000000001,0.525217,0.231017,Washington SE,52,153,205
384,2011-03-18,1,0,3,0,5,1,1,0.54,0.5270090000000001,0.525217,0.231017,Washington SW,69,86,155
385,2011-03-19,1,0,3,0,6,0,1,0.4725,0.466525,0.37916700000000003,0.368167,Arlington,31,52,83
386,2011-03-19,1,0,3,0,6,0,1,0.4725,0.466525,0.37916700000000003,0.368167,Washington NE,149,175,324
387,2011-03-19,1,0,3,0,6,0,1,0.4725,0.466525,0.37916700000000003,0.368167,Washington NW,993,1192,2185
388,2011-03-19,1,0,3,0,6,0,1,0.4725,0.466525,0.37916700000000003,0.368167,Washington SE,127,149,276
389,2011-03-19,1,0,3,0,6,0,1,0.4725,0.466525,0.37916700000000003,0.368167,Washington SW,122,66,188
390,2011-03-20,1,0,3,0,0,0,1,0.3325,0.32575,0.47375,0.20772100000000002,Arlington,46,33,79
391,2011-03-20,1,0,3,0,0,0,1,0.3325,0.32575,0.47375,0.20772100000000002,Washington NE,91,157,248
392,2011-03-20,1,0,3,0,0,0,1,0.3325,0.32575,0.47375,0.20772100000000002,Washington NW,717,1016,1733
393,2011-03-20,1,0,3,0,0,0,1,0.3325,0.32575,0.47375,0.20772100000000002,Washington SE,86,139,225
394,2011-03-20,1,0,3,0,0,0,1,0.3325,0.32575,0.47375,0.20772100000000002,Washington SW,106,27,133
395,2011-03-21,2,0,3,0,1,1,2,0.430435,0.409735,0.737391,0.288783,Arlington,11,70,81
396,2011-03-21,2,0,3,0,1,1,2,0.430435,0.409735,0.737391,0.288783,Washington NE,32,126,158
397,2011-03-21,2,0,3,0,1,1,2,0.430435,0.409735,0.737391,0.288783,Washington NW,302,1258,1560
398,2011-03-21,2,0,3,0,1,1,2,0.430435,0.409735,0.737391,0.288783,Washington SE,26,140,166
399,2011-03-21,2,0,3,0,1,1,2,0.430435,0.409735,0.737391,0.288783,Washington SW,30,63,93
400,2011-03-22,2,0,3,0,2,1,1,0.44166700000000003,0.44064200000000003,0.624583,0.22575,Arlington,27,90,117
401,2011-03-22,2,0,3,0,2,1,1,0.44166700000000003,0.44064200000000003,0.624583,0.22575,Washington NE,31,203,234
402,2011-03-22,2,0,3,0,2,1,1,0.44166700000000003,0.44064200000000003,0.624583,0.22575,Washington NW,324,1671,1995
403,2011-03-22,2,0,3,0,2,1,1,0.44166700000000003,0.44064200000000003,0.624583,0.22575,Washington SE,38,150,188
404,2011-03-22,2,0,3,0,2,1,1,0.44166700000000003,0.44064200000000003,0.624583,0.22575,Washington SW,40,93,133
405,2011-03-23,2,0,3,0,3,1,2,0.346957,0.337939,0.839565,0.23426100000000002,Arlington,13,73,86
406,2011-03-23,2,0,3,0,3,1,2,0.346957,0.337939,0.839565,0.23426100000000002,Washington NE,16,168,184
407,2011-03-23,2,0,3,0,3,1,2,0.346957,0.337939,0.839565,0.23426100000000002,Washington NW,139,1469,1608
408,2011-03-23,2,0,3,0,3,1,2,0.346957,0.337939,0.839565,0.23426100000000002,Washington SE,23,119,142
409,2011-03-23,2,0,3,0,3,1,2,0.346957,0.337939,0.839565,0.23426100000000002,Washington SW,12,69,81
410,2011-03-24,2,0,3,0,4,1,2,0.285,0.270833,0.805833,0.24378699999999998,Arlington,3,65,68
411,2011-03-24,2,0,3,0,4,1,2,0.285,0.270833,0.805833,0.24378699999999998,Washington NE,15,148,163
412,2011-03-24,2,0,3,0,4,1,2,0.285,0.270833,0.805833,0.24378699999999998,Washington NW,137,1289,1426
413,2011-03-24,2,0,3,0,4,1,2,0.285,0.270833,0.805833,0.24378699999999998,Washington SE,9,119,128
414,2011-03-24,2,0,3,0,4,1,2,0.285,0.270833,0.805833,0.24378699999999998,Washington SW,2,57,59
415,2011-03-25,2,0,3,0,5,1,1,0.264167,0.256312,0.495,0.230725,Arlington,7,77,84
416,2011-03-25,2,0,3,0,5,1,1,0.264167,0.256312,0.495,0.230725,Washington NE,23,199,222
417,2011-03-25,2,0,3,0,5,1,1,0.264167,0.256312,0.495,0.230725,Washington NW,214,1410,1624
418,2011-03-25,2,0,3,0,5,1,1,0.264167,0.256312,0.495,0.230725,Washington SE,29,137,166
419,2011-03-25,2,0,3,0,5,1,1,0.264167,0.256312,0.495,0.230725,Washington SW,27,63,90
420,2011-03-26,2,0,3,0,6,0,1,0.265833,0.257571,0.394167,0.209571,Arlington,46,23,69
421,2011-03-26,2,0,3,0,6,0,1,0.265833,0.257571,0.394167,0.209571,Washington NE,64,178,242
422,2011-03-26,2,0,3,0,6,0,1,0.265833,0.257571,0.394167,0.209571,Washington NW,642,1073,1715
423,2011-03-26,2,0,3,0,6,0,1,0.265833,0.257571,0.394167,0.209571,Washington SE,93,158,251
424,2011-03-26,2,0,3,0,6,0,1,0.265833,0.257571,0.394167,0.209571,Washington SW,136,45,181
425,2011-03-27,2,0,3,0,0,0,2,0.25304299999999996,0.250339,0.493913,0.1843,Arlington,10,19,29
426,2011-03-27,2,0,3,0,0,0,2,0.25304299999999996,0.250339,0.493913,0.1843,Washington NE,38,126,164
427,2011-03-27,2,0,3,0,0,0,2,0.25304299999999996,0.250339,0.493913,0.1843,Washington NW,342,896,1238
428,2011-03-27,2,0,3,0,0,0,2,0.25304299999999996,0.250339,0.493913,0.1843,Washington SE,31,111,142
429,2011-03-27,2,0,3,0,0,0,2,0.25304299999999996,0.250339,0.493913,0.1843,Washington SW,49,43,92
430,2011-03-28,2,0,3,0,1,1,1,0.264348,0.25757399999999997,0.302174,0.212204,Arlington,6,60,66
431,2011-03-28,2,0,3,0,1,1,1,0.264348,0.25757399999999997,0.302174,0.212204,Washington NE,20,191,211
432,2011-03-28,2,0,3,0,1,1,1,0.264348,0.25757399999999997,0.302174,0.212204,Washington NW,161,1336,1497
433,2011-03-28,2,0,3,0,1,1,1,0.264348,0.25757399999999997,0.302174,0.212204,Washington SE,13,132,145
434,2011-03-28,2,0,3,0,1,1,1,0.264348,0.25757399999999997,0.302174,0.212204,Washington SW,22,63,85
435,2011-03-29,2,0,3,0,2,1,1,0.3025,0.292908,0.31416700000000003,0.226996,Arlington,19,79,98
436,2011-03-29,2,0,3,0,2,1,1,0.3025,0.292908,0.31416700000000003,0.226996,Washington NE,27,205,232
437,2011-03-29,2,0,3,0,2,1,1,0.3025,0.292908,0.31416700000000003,0.226996,Washington NW,211,1593,1804
438,2011-03-29,2,0,3,0,2,1,1,0.3025,0.292908,0.31416700000000003,0.226996,Washington SE,22,128,150
439,2011-03-29,2,0,3,0,2,1,1,0.3025,0.292908,0.31416700000000003,0.226996,Washington SW,38,75,113
440,2011-03-30,2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.17288800000000001,Arlington,2,65,67
441,2011-03-30,2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.17288800000000001,Washington NE,18,157,175
442,2011-03-30,2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.17288800000000001,Washington NW,116,1015,1131
443,2011-03-30,2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.17288800000000001,Washington SE,11,74,85
444,2011-03-30,2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.17288800000000001,Washington SW,21,40,61
445,2011-03-31,2,0,3,0,4,1,3,0.268333,0.257575,0.918333,0.217646,Arlington,2,61,63
446,2011-03-31,2,0,3,0,4,1,3,0.268333,0.257575,0.918333,0.217646,Washington NE,15,151,166
447,2011-03-31,2,0,3,0,4,1,3,0.268333,0.257575,0.918333,0.217646,Washington NW,144,1121,1265
448,2011-03-31,2,0,3,0,4,1,3,0.268333,0.257575,0.918333,0.217646,Washington SE,10,105,115
449,2011-03-31,2,0,3,0,4,1,3,0.268333,0.257575,0.918333,0.217646,Washington SW,8,51,59
450,2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,Arlington,9,66,75
451,2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,Washington NE,22,169,191
452,2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,Washington NW,247,1458,1705
453,2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,Washington SE,11,125,136
454,2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,Washington SW,18,67,85
455,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.19714600000000002,Arlington,27,21,48
456,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.19714600000000002,Washington NE,61,161,222
457,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.19714600000000002,Washington NW,582,945,1527
458,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.19714600000000002,Washington SE,81,151,232
459,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.19714600000000002,Washington SW,146,50,196
460,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,Arlington,58,47,105
461,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,Washington NE,105,157,262
462,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,Washington NW,1162,1131,2293
463,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,Washington SE,110,160,270
464,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,Washington SW,216,66,282
465,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,Arlington,32,93,125
466,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,Washington NE,49,238,287
467,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,Washington NW,522,1756,2278
468,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,Washington SE,51,143,194
469,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,Washington SW,80,115,195
470,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,Arlington,8,69,77
471,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,Washington NE,23,154,177
472,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,Washington NW,118,1216,1334
473,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,Washington SE,9,103,112
474,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,Washington SW,9,59,68
475,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,Arlington,31,74,105
476,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,Washington NE,48,234,282
477,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,Washington NW,289,1831,2120
